,CollectionTime,actualCapital,association,associationDetail,autoBid,bankCapital,bankFunds,bidSecurity,bindingFlag,businessType,companyName,credit,displayFlg,equityVoList,fundCapital,gjlhhFlag,gjlhhTime,gruarantee,inspection,juridicalPerson,locationArea,locationAreaName,locationCity,locationCityName,manageExpense,manageExpenseDetail,newTrustCreditor,officeAddress,oldPlatName,onlineDate,payment,paymode,platBackground,platBackgroundDetail,platBackgroundDetailExpand,platBackgroundExpand,platBackgroundExpandChild,platBackgroundMark,platCode,platEquity,platId,platIsStatic,platName,platNamePin,platStatus,problem,problemTime,rechargeExpense,rechargeExpenseDetail,recordId,recordLicId,registeredCapital,riskCapital,riskFunds,riskReserve,riskcontrol,riskcontrolDetail,riskcontrolDetailArray,securityModel,securityModelCode,securityModelOther,servicePhone,serviceTel,showShuju,transferExpense,transferExpenseDetail,trustCapital,trustCreditor,trustCreditorMonth,trustFunds,tzjPj,vipExpense,vipExpenseDetail,withTzj,withdrawExpense,withdrawExpenseDetail
3192,2018/12/21 9:02,0,0,,,,0,-,0,,宁波万盛百隆金融服务外包有限公司,0,1,,,0,,,0,胡斌,33,浙江,3302,宁波,,,,浙江省宁波市江东区兴宁路66号富邦广场A座805,,2017/2/9,,,0,,民营系,2,,,,0,6908,1,万盛金融,wsjr66,3,1,2017/12/18,,,浙ICP备17001431号-1,,5000,,0,0,0,,,,,,,0574-87078508,0,,,,,0,,,,,0,,
3193,2018/12/21 9:02,0,0,,,,0,-,0,,宁波鑫广金融服务外包有限公司,0,1,,,0,,,0,杨海法,33,浙江,3302,宁波,,,,宁波鄞州区银晨国际1幢1401室,,2017/5/12,,,0,,民营系,2,,,,0,6910,1,鑫广金融,xgjr3,5,1,2017/12/19,,,浙ICP备16047925号-1,,5800,,0,0,0,,,,,,,0574-87073381,0,,,,,0,,,,,0,,
3194,2018/12/21 9:02,200,0,,,,0,-,0,,天津琪华科技有限公司,0,1,,,0,,,0,朱应国,12,天津,1202,河东,,,,天津市河东区津滨大道红星美凯龙星品大厦1807,,2014/2/14,,,0,,民营系,2,,,anqidai,0,2599,1,安琪贷,aqd,5,1,2015/6/24,,,津ICP备14000175号-1,,500,,0,0,0,,,,,,,4006-779-550,0,,,,,0,,,,,0,,
3195,2018/12/21 9:03,5000,0,,,,0,-,0,,华募投资集团有限公司,0,1,,,0,,,0,何建光,11,北京,1105,朝阳,,,,北京市朝阳区八里庄西里100号住邦2000商务中心1号楼东区806室,,2015/7/9,,,0,,民营系,2,,,,0,2638,1,华幕投资,hmtz,5,1,2015/8/19,,,京ICP备14020980号-1,,5000,,0,0,0,,,,,,15710080613,,0,,,,,0,,,,,0,,
3196,2018/12/21 9:03,0,0,,,,0,-,0,,上海太有乾互联网金融信息服务有限公司,0,1,,,0,,,0,毕洪江,31,上海,3115,浦东,,,,上海浦东新区浦东南路379号金穗大厦12楼,,2014/12/8,,,0,,民营系,2,,,,0,5581,1,金蟾宝,jcb2,2,1,2016/10/27,,,沪ICP备14033088号,,10000,,0,0,0,,,,,,,400-7676-580,0,,,,,0,,,,,0,,
3197,2018/12/21 9:03,1000,0,,,,0,-,0,,深圳市易融投资担保有限公司,0,1,,,0,,,0,何茂林,44,广东,4403,深圳,,,,深圳市宝安区3区中粮地产集团中心16楼5-6室,,2015/8/27,,,0,,民营系,2,,,,0,2792,1,易融投资,yrtz,5,1,2015/8/31,,,粤ICP备13040908号-1,,1000,,0,0,0,,,,,,0755-23003663,,0,,,,,0,,,,,0,,
3198,2018/12/21 9:03,0,0,,,,0,-,0,,慧泽恒通（北京）资产管理有限公司,0,1,,,0,,,0,陈丽娟,11,北京,1101,东城,,,,北京市东城区广渠门南小街领行国际1号楼1单元2308,,2014/7/8,,,0,,民营系,2,,,zth22,0,6993,1,专投汇,zth22,1,0,,,,京ICP备17068737号-1,,5000,,0,0,0,,,,,,,400-819-0006,0,,,,,0,,,,,0,,
3199,2018/12/21 9:03,1000,0,,,,0,-,0,,河南中诚晟通信息技术服务有限公司,0,1,,,0,,,0,朱广现,41,河南,4101,郑州,,,,郑州市金水区金水路219号1号楼2单元13层1311号,,2015/1/29,,,0,,民营系,2,,,,0,2802,1,中诚财富,zccf,3,1,2015/5/30,,,豫ICP备14029195号-1,,10000,,0,0,0,,,,,,,400-181-9669,0,,,,,0,,,,,0,,
3200,2018/12/21 9:03,0,0,,不支持,,0,-,0,,新疆乐融高科投资有限公司,0,1,,,0,,,0,周健,65,新疆,6501,乌鲁木齐,,,不可转让,乌鲁木齐市光明路58号金碧华府B座B1-2410室,,2011/3/28,,,2,民营系,民营系,2,,,lrbaba,0,42,1,乐融巴巴,lrbb,2,1,2016/12/1,,,新ICP备10200981号,,1000,,0,0,0,,,,,,,0991-4528192,0,,,,,0,,,,,0,,
3201,2018/12/21 9:03,0,1,2016年03月25日加入中国互联网金融协会任理事职务,,广发银行,1,-,1,,宜信惠民投资管理（北京）有限公司,0,1,,,0,,,0,唐宁,11,北京,1105,朝阳,,,,北京市朝阳区建国路88号现代城A区（SOHO）C栋1606室,,2016/7/19,,,0,,民营系,2,,,,0,33,1,宜信惠民,yx,1,0,,,,京ICP备11022285号-1,,10000,,0,0,0,,,,,,,010-56856336,0,,,,,0,,,,,0,,
3202,2018/12/21 9:03,0,0,,,,,-,0,,雍铄（上海）互联网金融信息服务有限公司,0,1,,,0,,,0,沈琪,11,北京,1106,丰台,,,,北京市丰台区丰台科技园16区1号楼SEC大厦9层,,2017/3/29,,,0,,民营系,2,,,,0,6725,1,雍铄金融,ysjr4,2,1,2017/9/19,,,沪ICP备17009001号-1,,10000,,,0,0,,,,,,,400-847-9988,0,,,,,0,,,,,0,,
3203,2018/12/21 9:03,10000,0,,,,0,-,0,,北京华源恒基投资担保有限公司,0,1,,,0,,,0,张文海,11,北京,1113,顺义,,,,北京市顺义区高丽营镇于庄村光明街36号,,2015/8/10,,,0,,民营系,2,,,,0,2811,1,华源投资,hytz2,5,1,2015/9/8,,,京ICP备10211262号-1,,10000,,0,0,0,,,,,,18911763331,,0,,,,,0,,,,,0,,
3204,2018/12/21 9:03,0,0,,支持,,0,-,0,,典融金融信息服务（上海）有限公司,0,1,,,0,,,0,王胜国,31,上海,3115,浦东,,,不可转让,上海市浦东新区商城路618号良友大厦26层A区,,2014/7/10,,,2,民营系,民营系,2,,,,0,751,1,信任时贷,xrsd,2,1,2016/5/14,,,沪ICP备14017531号,,2000,,0,0,0,,,,,,,4001138877,0,,,,不可转让,0,0,,,,0,,
3205,2018/12/21 9:03,0,0,,,,0,-,0,,深圳加号财富金融服务有限公司,0,1,,,0,,,0,吴今平,44,广东,4403,深圳,,,,深圳市福田区京基滨河时代大厦A座9层,,2014/11/24,,,0,,民营系,2,,,,0,4763,1,加号财富,jhcf11,2,1,2018/3/29,,,粤ICP备14089302号-1,,5000,,0,0,0,,,,,,,0755-82777607,0,,,,,0,,,,,0,,
3206,2018/12/21 9:03,0,0,,,,0,-,0,,深圳市钱眼金融控股有限公司,0,1,,,0,,,0,梁惠,44,广东,4403,深圳,,,,深圳市深圳中心区CBD南区福华三路卓越世纪中心2号楼7层,,2013/11/15,,,0,,民营系,2,,,,0,4759,1,聚钱贯,jqg1,9,1,2018/8/21,,,粤ICP备15076175号-1,,10000,,0,0,0,,,,,,,400-8014-328,0,,,,,0,,,,,0,,
3207,2018/12/21 9:03,0,0,,,,0,-,0,,厦门大业纵横金融技术服务有限公司,0,1,,,0,,,0,严建伟,35,福建,3502,厦门,,,,厦门市思明区湖滨南路闽南大厦12层,,2014/11/10,,,0,,民营系,2,,,,0,5226,1,大业贷,dyd2,2,1,2017/2/1,,,闽ICP备14021176号,,1000,,0,0,0,,,,,,0592-5187677,400-105-1717,0,,,,,0,,,,,0,,
3208,2018/12/21 9:03,0,0,,,,0,-,0,,阜阳市众微网络科技有限公司,0,1,,,0,,,0,张力,34,安徽,3412,阜阳,,,,阜阳市颍州区清河街道办事处阜王路666号易景国际花园S30#商住楼商7室、8室,,2014/9/21,,,0,,民营系,2,,,,0,5068,1,小资贷,xzd2,2,1,2016/7/29,,,皖ICP备14011476号-1,,1000,,0,0,0,,,,,,0558-3321588,400-691-1588,0,,,,,0,,,,,0,,
3209,2018/12/21 9:03,0,0,,支持,,0,项目担保,1,个人信贷(10%)、企业信贷(70%)、车贷(10%)、房贷(10%),宁波爱帮投资管理有限公司,0,1,,,0,,,0,虞明岳,33,浙江,3302,宁波,,,,宁波市鄞州区首南街道日丽中路555号1607室,,2016/3/31,,,0,,民营系,2,,,,0,6306,1,51快影,51ky,3,1,2018/5/21,,,浙ICP备14025345号-2,浙B2-20170134,2000,,0,0,0,,,典当行,1,典当行,,400-076-5151,0,,,,,0,,,,,0,,
3210,2018/12/21 9:03,0,0,,,,0,-,0,,上海不再凡投资管理有限公司,0,1,,,0,,,0,程可慰,31,上海,3105,长宁,,,,上海市长宁区延安西路华敏翰尊728号10D,,2017/8/29,,,0,,民营系,2,,,,0,6927,1,不再凡投资,bzftz,3,1,2017/12/27,,,沪ICP备17030270号-1,,2000,,0,0,0,,,,,,,021—52706551,0,,,,,0,,,,,0,,
3211,2018/12/21 9:03,0,0,,,,0,-,0,,青州创智亿融商务咨询有限公司,0,1,,,0,,,0,马猛,37,山东,3707,潍坊,,,,潍坊市银枫路怡心居沿街B-3号楼,,2013/7/1,,,0,,民营系,2,,,chuangdai,0,4020,1,创贷网,cdw2,2,1,2018/1/4,,,鲁ICP备11018097号-1,,1100,,0,0,0,,,,,,,400-6525-080,0,,,,,0,,,,,0,,
3212,2018/12/21 9:03,0,0,,,,,-,0,,广州玄宇网络科技有限公司,0,1,,,0,,,0,辛燕华,44,广东,4401,广州,,,,深圳市福田区车公庙泰然八路泰然大厦C座15楼06室,,2013/7/1,,,0,,民营系,2,,,,0,6146,1,易投易,yty2,2,1,2015/8/1,,,粤ICP备14043812号-1,,3000,,,0,0,,,,,,0755-82711080,0755-33098373,0,,,,,0,,,,,0,,
3213,2018/12/21 9:03,0,0,,,,0,-,0,,爱信财富投资管理（北京）有限公司,0,1,,,0,,,0,陈海燕,11,北京,1101,东城,,,,北京市海淀区中关村南大街2号数码大厦A座1815室,,2014/8/1,,,0,,民营系,2,,,ixindai,0,3785,1,爱信贷,axd2,2,1,2016/2/24,,,京ICP备14036366号-1,,3000,,0,0,0,,,,,,,400-886-0511,0,,,,,0,,,,,0,,
3214,2018/12/21 9:03,0,0,,,,0,-,0,,绵阳聚金投资咨询有限公司,0,1,,,0,,,0,王海,51,四川,5107,绵阳,,,,四川省绵阳市涪城区临园路东段13号（顺河街公交车站旁）,,2014/11/25,,,0,,民营系,2,,,jujintouzi,0,3240,1,聚金投资,jjtz,3,1,2014/12/11,,,蜀ICP备14009396号-1,,600,,0,0,0,,,,,,0816-2626186,400-0816-646,0,,,,,0,,,,,0,,
3215,2018/12/21 9:03,0,0,,,,0,-,0,,上海议定实业发展有限公司,0,1,,,0,,,0,周磊磊,31,上海,3115,浦东,,,,上海市奉贤区海湾镇五四公路4399号91幢105室,,2015/11/3,,,0,,民营系,2,,,,0,3806,1,有人投,yrt1,2,1,2015/12/17,,,沪ICP备15046727号-1,,500,,0,0,0,,,,,,,400-685-3767,0,,,,,0,,,,,0,,
3216,2018/12/21 9:04,0,0,,,,,-,0,,宁夏吴忠市昊都钱柜资产管理有限公司,0,1,,,0,,,0,马小斌,64,宁夏,6403,吴忠,,,,宁夏吴忠利通区明珠路北侧迎宾街西侧2号,,2015/7/1,,,0,,民营系,2,,,,0,6076,1,昊都钱柜,hdqg,2,1,2016/7/29,,,宁ICP备15001038号-1,,1000,,,0,0,,,,,,,4000070593,0,,,,,0,,,,,0,,
3217,2018/12/21 9:04,0,0,,,,0,-,0,,南北汇银投资（大连）有限公司,0,1,,,0,,,0,侯冬寒,21,辽宁,2102,大连,,,,大连市沙河口区星海广场A区,,2015/5/16,,,0,,民营系,2,,,,0,2845,1,汇银财富,hycf6,5,1,2015/5/19,,,辽ICP备12015437号-1,,5000,,0,0,0,,,,,,88895866,4006177735,0,,,,,0,,,,,0,,
3218,2018/12/21 9:04,0,0,,,,0,-,0,,宁波欣旺达信息科技有限公司,0,1,,,0,,,0,包友存,33,浙江,3302,宁波,,,,浙江省宁波市鄞州区首南街道天智巷7号1103室,,2014/11/21,,,0,,民营系,2,,,xwdcf,0,3189,1,欣旺达财富,xwdcf,3,1,2014/12/26,,,浙ICP备14037110号-1,,5000,,0,0,0,,,,,,,0574-28818517,0,,,,,0,,,,,0,,
3219,2018/12/21 9:04,0,0,,不支持,,0,-,0,,泰安麦斯威尔投资有限公司,0,1,,,0,,,0,董志强,37,山东,3709,泰安,,,不可转让,山东省泰安市泰山区长城路,,2014/4/15,,,2,民营系,民营系,2,,,myedai,0,567,1,随e贷,sed,5,1,2014/9/29,,,鲁ICP备14007377号-1,,1000,,0,0,0,,,,,,,400-999-2937,0,,,,,0,0,,,,0,,
3220,2018/12/21 9:05,0,0,,,,0,-,0,,深圳前海快乐投互联网金融服务有限责任公司,0,1,,,0,,,0,刘卿,51,四川,5101,成都,,,,四川省成都市武侯区武青南路数码科技广场B座五楼,,2014/1/7,,,2,民营系,民营系,2,,,kileto,0,570,1,快乐投,klt,2,1,2015/10/1,,,粤ICP备15073571号-1,,3000,,0,0,0,,,,,,,400-8766609,0,,,,,0,0,,,,0,,
3221,2018/12/21 9:05,0,0,,,,0,-,0,,深圳市财利通投资有限公司,0,1,,,0,,,0,赵而成,44,广东,4403,深圳,,,,深圳市罗湖区深南东路118号世界金融中心B座1225号,,2015/3/4,,,0,,民营系,2,,,,0,2934,1,财利通,clt2,5,1,2015/9/16,,,粤ICP备15083582号-1,,5000,,0,0,0,,,,,,13536703856,,0,,,,,0,,,,,0,,
3222,2018/12/21 9:05,0,0,,,,,-,0,,聚盛（北京）金融服务外包有限公司,0,1,,,0,,,0,颜森,11,北京,1105,朝阳,,,,北京市朝阳区东坝乡东晓景产业园,,2017/3/13,,,0,,民营系,2,,,,0,6501,1,仟人金服,qrjf,3,1,2017/5/31,,,京ICP备17009356号-1,,5000,,,0,0,,,,,,,400-9939-010,0,,,,,0,,,,,0,,
3223,2018/12/21 9:05,0,0,,,,0,-,0,,上海橙堡互联网金融信息服务有限公司,0,1,,,0,,,0,王刚,31,上海,3126,奉贤,,,,上海市奉贤区四团镇平海路855号,,2015/3/9,,,0,,民营系,2,,,,0,5360,1,花瓣金融,hbjr1,2,1,2017/3/1,,,沪ICP备16005498号,,1000,,0,0,0,,,,,,,400-139-9288,0,,,,,0,,,,,0,,
3224,2018/12/21 9:05,0,0,,,,0,-,0,,山东稳益投资咨询有限公司,0,1,,,0,,,0,乔清锋,37,山东,3705,东营,,,,山东省东营市东营区北一路1076号,,2013/11/26,,,0,,民营系,2,,,wenyidai,0,3199,1,稳益贷,wyd6,3,1,2014/12/26,,,鲁ICP备14023722号-2,,1000,,0,0,0,,,,,,257000,,0,,,,,0,,,,,0,,
3225,2018/12/21 9:05,0,0,,,,0,-,0,,安徽资邦财富投资管理有限公司,0,1,,,0,,,0,张仁宏,34,安徽,3415,六安,,,,安徽省六安市梅山南路金融大厦11楼,,2016/7/8,,,0,,民营系,2,,,,0,5473,1,资邦财富,zbcf2,2,1,2017/12/22,,,皖ICP备15020611号-1,,6200,,0,0,0,,,,,,,400-8081676,0,,,,,0,,,,,0,,
3226,2018/12/21 9:05,0,0,,,,0,-,0,,上海臣盈资产管理有限公司,0,1,,,0,,,0,石建鸣,31,上海,3115,浦东,,,,上海市浦东新区崂山路526号江苏大厦13楼A1-B1,,2015/1/9,,,0,,民营系,2,,,,0,3089,1,酬勤贷,cqd2,2,1,2015/1/27,,,沪ICP备14046311号-1,,10000,,0,0,0,,,,,,,021-68819909,0,,,,,0,,,,,0,,
3227,2018/12/21 9:05,0,0,,,,,-,0,,昆明中金盛捷民间融资登记服务有限公司,0,1,,,0,,,0,李朝权,53,云南,5301,昆明,,,,云南省昆明市西山区日新西路润城第一大道C栋(市内可乘171、109、166、C142至日新西路下车即到),,2015/12/17,,,0,,民营系,2,,,,0,6425,1,中金盛捷,zjsj,2,1,2017/4/1,,,滇ICP备15003435号-1,,600,,,0,0,,,,,,,400-871-9868,0,,,,,0,,,,,0,,
3228,2018/12/21 9:05,800,0,,,,0,-,0,,合肥瑞敏苗木花卉投资有限公司,0,1,,,0,,,0,刘家敏,34,安徽,3401,合肥,,,,肥西县紫蓬山旅游开发区紫蓬村,,2015/6/15,,,0,,民营系,2,,,,0,2545,1,瑞敏投资,rmtz,5,1,2015/7/3,,,皖ICP备12001207号-1,,800,,0,0,0,,,,,,13905691741,,0,,,,,0,,,,,0,,
3229,2018/12/21 9:05,0,0,,支持,,0,-,1,票据(20%)、房贷(30%)、,,0,1,,,0,,,0,,34,安徽,3401,合肥,,,随时,安徽省合肥市蜀山区梅山路18号安徽国际金融中心49层,,2016/4/22,,,2,民营系,民营系,2,,,4323,0,4323,1,助力金融,zljr2,2,1,2016/4/27,,,皖ICP备16003294号-1,,,,0,0,0,,,融资性担保公司,2,,,400-999-7171,0,,,双乾支付,,0,1,,,,0,,
3230,2018/12/21 9:05,0,0,,,,0,-,0,,宁波甬平投资管理有限公司,0,1,,,0,,,0,林惠杰,33,浙江,3302,宁波,,,,,,2013/8/14,,,0,,民营系,2,,,nbdai0574,0,3698,1,宁波贷,nbd,2,1,2017/4/1,,,浙ICP备14011835号-1,,1000,,0,0,0,,,,,,0574-82822965,400-850-7744,0,,,,,0,,,,,0,,
3231,2018/12/21 9:06,0,0,,,,0,-,0,,滨州市亚龙投资咨询有限公司,0,1,,,0,,,0,刘兴忠,37,山东,3716,滨州,,,,山东省滨州市黄河五路渤海十六路国际大厦601号,,2015/3/9,,,0,,民营系,2,,,,0,2582,1,亚龙信投,ylxt,5,1,2015/6/27,,,鲁ICP备15004066号-1,,1000,,0,0,0,,,,,,,400-9659-677,0,,,,,0,,,,,0,,
3232,2018/12/21 9:06,0,0,,支持,,0,-,0,,广州众筹信息技术有限公司,0,1,,,0,,,0,奉承令,44,广东,4401,广州,,,不可转让,广东省广州市番禺区大石街105国道大石段255号401,,2014/4/11,,,2,民营系,民营系,2,,,goodzhongchou,0,1094,1,众筹投资,zctz,5,1,2015/8/21,,,粤ICP备13090427号-1,,2000,,0,0,0,,,,,,,400-062-7577,0,,,,,0,0,,,,0,,
3233,2018/12/21 9:06,0,0,,,,,-,0,,武汉世博金融服务有限公司,0,1,,,0,,,0,陈遥,42,湖北,4201,武汉,,,,武汉市江岸区发展大道183号,,2015/5/1,,,0,,民营系,2,,,,0,6142,1,银城财富,yccf2,2,1,2015/9/3,,,鄂ICP备14015262号-1,,5008,,,0,0,,,,,,,400-999-6592,0,,,,,0,,,,,0,,
3234,2018/12/21 9:06,7,0,,,,0,-,0,,安徽云通金融服务有限公司,0,1,,,0,,,0,罗亮,34,安徽,3401,合肥,,,,安徽省合肥市肥西县桃花镇繁华大道与华山路交叉口,,2015/6/23,,,0,,民营系,2,,,ahytjr,0,2632,1,云通金融,ytjr1,5,1,2015/8/19,,,皖ICP备14007521号-1,,1000,,0,0,0,,,,,,13965096804,,0,,,,,0,,,,,0,,
3235,2018/12/21 9:06,0,0,,,浙商银行,1,-,1,,北京首融在线金融信息服务有限公司,0,1,,,0,,,0,秦恺,11,北京,1102,西城,,,,北京市西城区平安里西大街28号中海国际中心8层,,2015/4/2,,,0,,民营系,2,,,,0,5045,1,首融在线,srzx2,1,0,,,,京ICP备15015384号-1,,10000,,0,0,0,,,,,,,400-9100-966,0,,,,,0,,,,,0,,
3236,2018/12/21 9:06,1040,0,,,,0,-,0,,甘肃省中小企业金融超市股份有限公司,0,1,,,0,,,0,苗小军,62,甘肃,6201,兰州,,,,甘肃省兰州市城关区静宁路158号昌运大厦2楼,,2014/3/20,,,0,,民营系,2,,,,0,2652,1,百e贷,bed,5,1,2015/6/17,,,陇ICP备13000795号-1,,5200,,0,0,0,,,,,,8463777,,0,,,,,0,,,,,0,,
3237,2018/12/21 9:06,0,0,,,,0,-,1,,河南挣钱宝网络科技有限公司,0,1,,,0,,,0,刘萍,11,北京,1106,丰台,,,,北京中关村科技园区丰台园总部基地,,2015/4/1,,,0,,民营系,2,,,,0,4034,1,挣钱宝,zqb,5,1,2016/5/3,,,豫ICP备15004417号-1,,10000,,0,0,0,,,,,,,0371-89913366,0,,,,,0,,,,,0,,
3238,2018/12/21 9:06,0,0,,,,0,-,0,,深圳市盈通易贷投资有限公司,0,1,,,0,,,0,黄小龙,44,广东,4403,深圳,,,,深圳市宝安区西乡街道劳动海城路林荣商务大厦407,,2014/1/3,,,0,,民营系,2,,,ytydai,0,2654,1,盈通易贷,ytyd,5,1,2015/6/17,,,粤ICP备14001543号-1,,1000,,0,0,0,,,,,,13798360025,,0,,,,,0,,,,,0,,
3239,2018/12/21 9:06,0,0,,,,0,-,0,,如皋君越信息服务有限公司,0,1,,,0,,,0,吴小良,32,江苏,3206,南通,,,,江苏省如皋市如城街道益寿路都市华庭216幢92号,,2015/9/2,,,0,,民营系,2,,,,0,5589,1,君越财富,jycf4,2,1,2018/1/17,,,苏ICP备15051965号-1,,1000,,0,0,0,,,,,,,0513-87385666,0,,,,,0,,,,,0,,
3240,2018/12/21 9:06,0,0,,,,,-,0,,贵州兆金达资产管理有限公司,0,1,,,0,,,0,陈西,52,贵州,5201,贵阳,,,,贵州省贵阳市花果园国际金融街2号E8栋35楼21号,,2015/1/14,,,0,,民营系,2,,,,0,5992,1,银桥贷,yqd8,2,1,2016/8/11,,,黔ICP备14005863号-1,,430,,,0,0,,,,,,,0851-85975752,0,,,,,0,,,,,0,,
3241,2018/12/21 9:06,0,0,,,,,-,0,,深圳市易融通互联网金融服务有限公司,0,1,,,0,,,0,李德庆,44,广东,4403,深圳,,,,深圳市前海深港合作区前湾一路1号A栋201室,,2015/8/1,,,0,,民营系,2,,,,0,6316,1,易融通,ryt2,2,1,2017/1/1,,,粤ICP备15058013号-1,,5000,,,0,0,,,,,,Kefu@e-rt.cn,,0,,,,,0,,,,,0,,
3242,2018/12/21 9:06,0,0,,,,,-,0,,上海毓英网络科技有限公司,0,1,,,0,,,0,宗海英,31,上海,3109,虹口,,,,,,2016/9/1,,,0,,民营系,2,,,,0,6315,1,来财宝,lcb2,2,1,2017/1/1,,,沪ICP备16032883号-1,,1000,,,0,0,,,,,,,021-61512313,0,,,,,0,,,,,0,,
3243,2018/12/21 9:06,0,0,,,,0,-,0,,汉国金融信息服务（上海）有限公司,0,1,,,0,,,0,陈国兴,31,上海,3112,闵行,,,,上海自由贸易试验区泰谷路18号2幢5层589室,,2014/4/24,,,0,,民营系,2,,,hgqz,0,3407,1,汉国钱庄,hgqz,5,1,2014/9/15,,,沪ICP备14004381号-1,,1000,,0,0,0,,,,,,021-52235925,400-788-0808,0,,,,,0,,,,,0,,
3244,2018/12/21 9:06,0,0,,,,0,-,0,,北京鼎瑞汇银投资基金管理有限公司,0,1,,,0,,,0,李涛,11,北京,1108,海淀,,,,北京市海淀区东北旺南路29号院3号楼3层3161室,,2016/9/6,,,0,,民营系,2,,,,0,5580,1,众投天下,zttx,5,1,2016/10/10,,,京ICP备15008799号-1,,3000,,0,0,0,,,,,,,010-58482836,0,,,,,0,,,,,0,,
3245,2018/12/21 9:06,0,0,,,,0,-,0,,滨州市金榜电子商务有限公司,0,1,,,0,,,0,吕卫国,37,山东,3716,滨州,,,,山东省滨州市渤海二十一路聚龙花园南沿街房184号,,2014/11/17,,,2,民营系,民营系,2,,,,0,1122,1,金榜财富,jbcf,2,1,2015/1/21,,,鲁ICP备14029882号-1,,600,,0,0,0,,,,,,,4006070543,0,,,,,0,0,,,,0,,
3246,2018/12/21 9:06,0,0,,,,0,-,0,,宁波荣和投资管理有限公司,0,1,,,0,,,0,章科仲,33,浙江,3302,宁波,,,,宁波市江北区长阳东路165弄6号1幢（13-7）,,2014/12/13,,,0,,民营系,2,,,,0,4933,1,荣和在线,rhzx,2,1,2018/1/6,,,浙ICP备14040782号-1,,2000,,0,0,0,,,,,,,400-1666-787,0,,,,,0,,,,,0,,
3247,2018/12/21 9:06,0,0,,,,0,-,0,,深圳市加力加实业发展有限公司,0,1,,,0,,,0,王晓芳,44,广东,4403,深圳,,,,河南省郑州市二七区大学路与政通路交叉口东北角升龙天玺1506-1509室,,2013/11/25,,,0,,民营系,2,,,,0,4857,1,858金融,858jr,3,1,2016/8/25,,,粤ICP备15086297号-1,,1000,,0,0,0,,,,,,,400-1190-858,0,,,,,0,,,,,0,,
3248,2018/12/21 9:06,0,0,,,,0,-,0,,莱芜市信茂商务咨询有限公司,0,1,,,0,,,0,倪庆涛,37,山东,3712,莱芜,,,,山东省莱芜市元新街27号（安泰首府东门）,,2015/1/23,,,0,,民营系,2,,,,0,4951,1,信茂财富,xfcf4,2,1,2018/3/2,,,鲁ICP备14037691号-1,,1000,,0,0,0,,,,,,,400-0815-890,0,,,,,0,,,,,0,,
3249,2018/12/21 9:06,0,0,,,,,-,0,,宁波天之润金融服务外包有限公司,0,1,,,0,,,0,裘仁良,33,浙江,3302,宁波,,,,宁波海曙区蓝天路203号丽园尚都A1-807室,,2017/1/12,,,0,,民营系,2,,,,0,6457,1,天润贷,trd4,3,1,2017/4/27,,,浙ICP备16043814号-1,,6000,,,0,0,,,,,,,0574-87071528,0,,,,,0,,,,,0,,
3250,2018/12/21 9:06,0,0,,,,,-,0,,江西龙猫贷金融信息服务有限公司,0,1,,,0,,,0,龚良军,36,江西,3601,南昌,,,,江西省南昌市红谷滩新区赣江中大道1218号新地中心2501,,2015/8/5,,,0,,民营系,2,,,,0,6408,1,龙猫贷,lmd2,2,1,2017/4/1,,,赣ICP备14007717号-1,,0,,,0,0,,,,,,,400-969-0791,0,,,,,0,,,,,0,,
3251,2018/12/21 9:07,0,0,,,,0,-,0,,江苏冠亿恒金融信息服务有限公司,0,1,,,0,,,0,徐雅洁,32,江苏,3201,南京,,,,南京市鼓楼区江东街道集庆门大街268号苏宁慧谷E08-1号楼2216室,,2015/12/8,,,0,,民营系,2,,,,0,4959,1,冠亿金融,gyjr,2,1,2016/11/1,,,苏ICP备15059427号,,6000,,0,0,0,,,,,,,4008636069-807,0,,,,,0,,,,,0,,
3252,2018/12/21 9:07,0,0,,不支持,,0,-,0,,深圳市富田金融服务有限公司,0,1,,,0,,,0,黄槟钒,44,广东,4403,深圳,,,不可转让,'广东省深圳市南山区金融科技大厦A座6楼',,2014/7/31,,,2,民营系,民营系,2,,,,0,756,1,富田在线,ftzx,2,1,2015/12/11,,,粤ICP备14031071号,,1000,,0,0,0,,,,,,,4008563899,0,,,,,0,0,,,,0,,
3253,2018/12/21 9:08,0,0,,,,0,-,0,,青岛璞冉投资咨询有限公司,0,1,,,0,,,0,李冉,37,山东,3702,青岛,,,,青岛天宝国际大厦银座918客服服务、商务合作,,2015/6/1,,,0,,民营系,2,,,mdcaifu,0,2442,1,牡丹财富,mdcf,5,1,2016/6/1,,,鲁ICP备15018131号-2,,1000,,0,0,0,,,,,,400-0850-980,0532-55578012,0,,,,,0,,,,,0,,
3254,2018/12/21 9:08,3000,0,,,,0,-,0,,云南茂英股权投资基金管理有限公司,0,1,,,0,,,0,梁涛,53,云南,5326,文山,,,,云南省昆明市五华区北郊上马村核桃箐路3号3楼301号,,2014/12/24,,,0,,民营系,2,,,,0,2710,1,联商贷,lsd4,5,1,2015/6/11,,,滇ICP备14005309号-1,,3000,,0,0,0,,,,,,15752000620,,0,,,,,0,,,,,0,,
